Event Name,Status
unc_m3upi_upi_peer_ad_credits_empty.vn1_snp,Zero value
unc_m3upi_upi_peer_bl_credits_empty.vn0_ncs_ncb,Zero value
unc_m3upi_upi_peer_bl_credits_empty.vn0_rsp,Zero value
unc_m3upi_upi_peer_bl_credits_empty.vn0_wb,Zero value
unc_m3upi_upi_peer_bl_credits_empty.vn1_ncs_ncb,Zero value
unc_m3upi_upi_peer_bl_credits_empty.vn1_rsp,Zero value
unc_m3upi_upi_peer_bl_credits_empty.vn1_wb,Zero value
unc_m3upi_upi_prefetch_spawn,Zero value
unc_m3upi_vn0_credits_used.ncb,Zero value
unc_m3upi_vn0_credits_used.ncs,Zero value
unc_m3upi_vn0_credits_used.req,Zero value
unc_m3upi_vn0_credits_used.rsp,Zero value
unc_m3upi_vn0_credits_used.snp,Zero value
unc_m3upi_vn0_credits_used.wb,Zero value
unc_m3upi_vn1_credits_used.ncb,Zero value
unc_m3upi_vn1_credits_used.ncs,Zero value
unc_m3upi_vn1_credits_used.req,Zero value
unc_m3upi_vn1_credits_used.rsp,Zero value
unc_m3upi_vn1_credits_used.snp,Zero value
unc_m3upi_vn1_credits_used.wb,Zero value
unc_m3upi_wb_occ_compare.bothnonzero_rt_eq_localdest_vn0,Zero value
unc_m3upi_wb_occ_compare.bothnonzero_rt_eq_localdest_vn1,Zero value
unc_m3upi_wb_occ_compare.bothnonzero_rt_gt_localdest_vn0,Zero value
unc_m3upi_wb_occ_compare.bothnonzero_rt_gt_localdest_vn1,Zero value
unc_m3upi_wb_occ_compare.bothnonzero_rt_lt_localdest_vn0,Zero value
unc_m3upi_wb_occ_compare.bothnonzero_rt_lt_localdest_vn1,Zero value
unc_m3upi_wb_occ_compare.rt_eq_localdest_vn0,Zero value
unc_m3upi_wb_occ_compare.rt_eq_localdest_vn1,Zero value
unc_m3upi_wb_occ_compare.rt_gt_localdest_vn0,Zero value
unc_m3upi_wb_occ_compare.rt_gt_localdest_vn1,Zero value
unc_m3upi_wb_occ_compare.rt_lt_localdest_vn0,Zero value
unc_m3upi_wb_occ_compare.rt_lt_localdest_vn1,Zero value
unc_m3upi_wb_pending.local_and_rt_vn0,Zero value
unc_m3upi_wb_pending.local_and_rt_vn1,Zero value
unc_m3upi_wb_pending.localdest_vn0,Zero value
unc_m3upi_wb_pending.localdest_vn1,Zero value
unc_m3upi_wb_pending.routethru_vn0,Zero value
unc_m3upi_wb_pending.routethru_vn1,Zero value
unc_m3upi_wb_pending.waiting4pull_vn0,Zero value
unc_m3upi_wb_pending.waiting4pull_vn1,Zero value
unc_m3upi_xpt_pftch.arb,Zero value
unc_m3upi_xpt_pftch.arrived,Zero value
unc_m3upi_xpt_pftch.bypass,Zero value
unc_m3upi_xpt_pftch.flitted,Zero value
unc_m3upi_xpt_pftch.lost_arb,Zero value
unc_m3upi_xpt_pftch.lost_old,Zero value
unc_m3upi_xpt_pftch.lost_qfull,Zero value
unc_mdf_crs_txr_inserts.ak,Zero value
unc_mdf_crs_txr_v_bounces.ad,Zero value
unc_mdf_crs_txr_v_bounces.ak,Zero value
unc_mdf_crs_txr_v_bounces.akc,Zero value
unc_mdf_crs_txr_v_bounces.bl,Zero value
unc_mdf_crs_txr_v_bounces.iv,Zero value
unc_upi_direct_attempts.d2c,Zero value
unc_upi_direct_attempts.d2k,Zero value
unc_upi_flowq_no_vna_crd.ad_vna_eq0,Zero value
unc_upi_flowq_no_vna_crd.ad_vna_eq1,Zero value
unc_upi_flowq_no_vna_crd.ad_vna_eq2,Zero value
unc_upi_flowq_no_vna_crd.ak_vna_eq0,Zero value
unc_upi_flowq_no_vna_crd.ak_vna_eq1,Zero value
unc_upi_flowq_no_vna_crd.ak_vna_eq2,Zero value
unc_upi_flowq_no_vna_crd.ak_vna_eq3,Zero value
unc_upi_flowq_no_vna_crd.bl_vna_eq0,Zero value
unc_upi_m3_byp_blocked.bgf_crd,Zero value
unc_upi_m3_byp_blocked.flowq_ad_vna_le2,Zero value
unc_upi_m3_byp_blocked.flowq_ak_vna_le3,Zero value
unc_upi_m3_byp_blocked.flowq_bl_vna_eq0,Zero value
unc_upi_m3_byp_blocked.gv_block,Zero value
unc_upi_m3_crd_return_blocked,Zero value
unc_upi_m3_rxq_blocked.bgf_crd,Zero value
unc_upi_m3_rxq_blocked.flowq_ad_vna_btw_2_thresh,Zero value
unc_upi_m3_rxq_blocked.flowq_ad_vna_le2,Zero value
unc_upi_m3_rxq_blocked.flowq_ak_vna_le3,Zero value
unc_upi_m3_rxq_blocked.flowq_bl_vna_btw_0_thresh,Zero value
unc_upi_m3_rxq_blocked.flowq_bl_vna_eq0,Zero value
unc_upi_m3_rxq_blocked.gv_block,Zero value
unc_upi_power_l1_nack,Zero value
unc_upi_power_l1_req,Zero value
unc_upi_req_slot2_from_m3.ack,Zero value
unc_upi_req_slot2_from_m3.vn0,Zero value
unc_upi_req_slot2_from_m3.vn1,Zero value
unc_upi_req_slot2_from_m3.vna,Zero value
unc_upi_rxl0_power_cycles,Zero value
unc_upi_rxl0p_power_cycles,Zero value
unc_upi_rxl_any_flits.data,Zero value
unc_upi_rxl_any_flits.llcrd,Zero value
unc_upi_rxl_any_flits.llctrl,Zero value
unc_upi_rxl_any_flits.null,Zero value
unc_upi_rxl_any_flits.prothdr,Zero value
unc_upi_rxl_any_flits.slot0,Zero value
unc_upi_rxl_any_flits.slot1,Zero value
unc_upi_rxl_any_flits.slot2,Zero value
unc_upi_rxl_basic_hdr_match.ncb,Zero value
unc_upi_rxl_basic_hdr_match.ncb_opc,Zero value
unc_upi_rxl_basic_hdr_match.ncs,Zero value
unc_upi_rxl_basic_hdr_match.ncs_opc,Zero value
unc_upi_rxl_bypassed.slot0,Zero value
unc_upi_rxl_bypassed.slot1,Zero value
unc_upi_rxl_bypassed.slot2,Zero value
unc_upi_rxl_crc_errors,Zero value
unc_upi_rxl_crc_llr_req_transmit,Zero value
unc_upi_rxl_credits_consumed_vn0,Zero value
unc_upi_rxl_flits.all_data,Zero value
unc_upi_rxl_flits.all_null,Zero value
unc_upi_rxl_flits.data,Zero value
unc_upi_rxl_flits.idle,Zero value
unc_upi_rxl_flits.llcrd,Zero value
unc_upi_rxl_flits.llctrl,Zero value
unc_upi_rxl_flits.non_data,Zero value
unc_upi_rxl_flits.null,Zero value
unc_upi_rxl_flits.prothdr,Zero value
unc_upi_rxl_flits.slot0,Zero value
unc_upi_rxl_flits.slot1,Zero value
unc_upi_rxl_flits.slot2,Zero value
unc_upi_rxl_inserts.slot0,Zero value
unc_upi_rxl_inserts.slot1,Zero value
unc_upi_rxl_inserts.slot2,Zero value
unc_upi_rxl_occupancy.slot0,Zero value
unc_upi_rxl_occupancy.slot1,Zero value
unc_upi_rxl_occupancy.slot2,Zero value
unc_upi_rxl_slot_bypass.s0_rxq1,Zero value
unc_upi_rxl_slot_bypass.s0_rxq2,Zero value
unc_upi_rxl_slot_bypass.s1_rxq0,Zero value
unc_upi_rxl_slot_bypass.s1_rxq2,Zero value
unc_upi_rxl_slot_bypass.s2_rxq0,Zero value
unc_upi_rxl_slot_bypass.s2_rxq1,Zero value
unc_upi_txl0_power_cycles,Zero value
unc_upi_txl0p_clk_active.rxq,Zero value
unc_upi_txl0p_clk_active.rxq_bypass,Zero value
unc_upi_txl0p_clk_active.rxq_cred,Zero value
unc_upi_txl0p_clk_active.spare,Zero value
unc_upi_txl0p_power_cycles,Zero value
unc_upi_txl0p_power_cycles_ll_enter,Zero value
unc_upi_txl0p_power_cycles_m3_exit,Zero value
unc_upi_txl_any_flits.data,Zero value
unc_upi_txl_any_flits.llcrd,Zero value
unc_upi_txl_any_flits.llctrl,Zero value
unc_upi_txl_any_flits.null,Zero value
unc_upi_txl_any_flits.prothdr,Zero value
unc_upi_txl_any_flits.slot0,Zero value
unc_upi_txl_any_flits.slot1,Zero value
unc_upi_txl_any_flits.slot2,Zero value
unc_upi_txl_basic_hdr_match.ncb,Zero value
unc_upi_txl_basic_hdr_match.ncb_opc,Zero value
unc_upi_txl_basic_hdr_match.ncs,Zero value
unc_upi_txl_basic_hdr_match.ncs_opc,Zero value
unc_upi_txl_bypassed,Zero value
unc_upi_txl_flits.all_data,Zero value
unc_upi_txl_flits.all_llcrd,Zero value
unc_upi_txl_flits.all_llctrl,Zero value
unc_upi_txl_flits.all_null,Zero value
unc_upi_txl_flits.all_prothdr,Zero value
unc_upi_txl_flits.data,Zero value
unc_upi_txl_flits.idle,Zero value
unc_upi_txl_flits.llcrd,Zero value
unc_upi_txl_flits.llctrl,Zero value
unc_upi_txl_flits.non_data,Zero value
unc_upi_txl_flits.null,Zero value
unc_upi_txl_flits.prothdr,Zero value
unc_upi_txl_flits.slot0,Zero value
unc_upi_txl_flits.slot1,Zero value
unc_upi_txl_flits.slot2,Zero value
unc_upi_txl_inserts,Zero value
unc_upi_txl_occupancy,Zero value
unc_upi_vna_credit_return_blocked_vn01,Zero value
unc_iio_data_req_by_cpu.mem_write.iommu1,Zero value
unc_iio_data_req_by_cpu.mem_write.part1,Zero value
unc_iio_data_req_by_cpu.mem_write.part2,Zero value
unc_iio_data_req_by_cpu.mem_write.part3,Zero value
unc_iio_data_req_by_cpu.mem_write.part4,Zero value
unc_iio_data_req_by_cpu.mem_write.part5,Zero value
unc_iio_data_req_by_cpu.mem_write.part6,Zero value
unc_iio_data_req_of_cpu.cmpd.all_parts,Zero value
unc_iio_data_req_of_cpu.cmpd.part0,Zero value
unc_iio_data_req_of_cpu.cmpd.part1,Zero value
unc_iio_data_req_of_cpu.cmpd.part2,Zero value
unc_iio_data_req_of_cpu.cmpd.part3,Zero value
unc_iio_data_req_of_cpu.cmpd.part4,Zero value
unc_iio_data_req_of_cpu.cmpd.part5,Zero value
unc_iio_data_req_of_cpu.cmpd.part6,Zero value
unc_iio_data_req_of_cpu.cmpd.part7,Zero value
unc_iio_data_req_of_cpu.mem_read.all_parts,Zero value
unc_iio_data_req_of_cpu.mem_read.part0,Zero value
unc_iio_data_req_of_cpu.mem_read.part1,Zero value
unc_iio_data_req_of_cpu.mem_read.part2,Zero value
unc_iio_data_req_of_cpu.mem_read.part3,Zero value
unc_iio_data_req_of_cpu.mem_read.part4,Zero value
unc_iio_data_req_of_cpu.mem_read.part5,Zero value
unc_iio_data_req_of_cpu.mem_read.part6,Zero value
unc_iio_data_req_of_cpu.mem_read.part7,Zero value
unc_iio_data_req_of_cpu.mem_write.part0,Zero value
unc_iio_data_req_of_cpu.mem_write.part1,Zero value
unc_iio_data_req_of_cpu.mem_write.part2,Zero value
unc_iio_data_req_of_cpu.mem_write.part3,Zero value
unc_iio_data_req_of_cpu.mem_write.part4,Zero value
unc_iio_data_req_of_cpu.mem_write.part5,Zero value
unc_iio_data_req_of_cpu.mem_write.part6,Zero value
unc_iio_data_req_of_cpu.mem_write.part7,Zero value
unc_iio_data_req_of_cpu.peer_write.part0,Zero value
unc_iio_data_req_of_cpu.peer_write.part1,Zero value
unc_iio_data_req_of_cpu.peer_write.part2,Zero value
unc_iio_data_req_of_cpu.peer_write.part3,Zero value
unc_iio_data_req_of_cpu.peer_write.part4,Zero value
unc_iio_data_req_of_cpu.peer_write.part5,Zero value
unc_iio_data_req_of_cpu.peer_write.part6,Zero value
unc_iio_inbound_arb_req.iommu_hit,Zero value
unc_iio_iommu0.1g_hits,Zero value
unc_iio_iommu0.2m_hits,Zero value
unc_iio_iommu0.4k_hits,Zero value
unc_iio_iommu0.ctxt_cache_lookups,Zero value
unc_iio_iommu0.misses,Zero value
unc_iio_iommu1.pwc_1g_hits,Zero value
unc_iio_iommu1.pwc_256t_hits,Zero value
unc_iio_iommu1.pwc_2m_hits,Zero value
unc_iio_iommu1.pwc_512g_hits,Zero value
unc_iio_iommu1.pwc_cache_fills,Zero value
unc_iio_iommu1.pwt_cache_lookups,Zero value
unc_iio_iommu1.slpwc_1g_hits,Zero value
unc_iio_iommu1.slpwc_256t_hits,Zero value
unc_iio_iommu1.slpwc_512g_hits,Zero value
unc_iio_iommu3.pwt_occupancy_msb,Zero value
unc_iio_mask_match_and.bus0_not_bus1,Zero value
unc_iio_mask_match_and.not_bus0_bus1,Zero value
unc_iio_mask_match_and.not_bus0_not_bus1,Zero value
unc_iio_mask_match_or.bus0,Zero value
unc_iio_mask_match_or.bus0_bus1,Zero value
unc_iio_mask_match_or.bus0_not_bus1,Zero value
unc_iio_mask_match_or.bus1,Zero value
unc_iio_mask_match_or.not_bus0_bus1,Zero value
unc_iio_num_req_of_cpu.commit.all,Zero value
unc_iio_num_req_of_cpu_by_tgt.abort,Zero value
unc_iio_num_req_of_cpu_by_tgt.confined_p2p,Zero value
unc_iio_num_req_of_cpu_by_tgt.loc_p2p,Zero value
unc_iio_num_req_of_cpu_by_tgt.mcast,Zero value
unc_iio_num_req_of_cpu_by_tgt.msgb,Zero value
unc_iio_num_req_of_cpu_by_tgt.rem_p2p,Zero value
unc_iio_num_req_of_cpu_by_tgt.ubox,Zero value
unc_iio_num_tgt_matched_req_of_cpu,Zero value
unc_iio_outbound_tlp_reqs_issued.to_io,Zero value
unc_iio_txn_req_by_cpu.mem_read.part0,Zero value
unc_iio_txn_req_by_cpu.mem_read.part1,Zero value
unc_iio_txn_req_by_cpu.mem_read.part2,Zero value
unc_iio_txn_req_by_cpu.mem_read.part3,Zero value
unc_iio_txn_req_by_cpu.mem_read.part4,Zero value
unc_iio_txn_req_by_cpu.mem_read.part5,Zero value
unc_iio_txn_req_by_cpu.mem_read.part6,Zero value
unc_iio_txn_req_by_cpu.mem_read.part7,Zero value
unc_iio_txn_req_by_cpu.mem_write.part0,Zero value
unc_iio_txn_req_by_cpu.mem_write.part1,Zero value
unc_iio_txn_req_by_cpu.mem_write.part2,Zero value
unc_iio_txn_req_by_cpu.mem_write.part3,Zero value
unc_iio_txn_req_by_cpu.mem_write.part4,Zero value
unc_iio_txn_req_by_cpu.mem_write.part5,Zero value
unc_iio_txn_req_by_cpu.mem_write.part6,Zero value
unc_iio_txn_req_of_cpu.cmpd.part0,Zero value
unc_iio_txn_req_of_cpu.cmpd.part1,Zero value
unc_iio_txn_req_of_cpu.cmpd.part2,Zero value
unc_iio_txn_req_of_cpu.cmpd.part3,Zero value
unc_iio_txn_req_of_cpu.cmpd.part4,Zero value
unc_iio_txn_req_of_cpu.cmpd.part5,Zero value
unc_iio_txn_req_of_cpu.cmpd.part6,Zero value
unc_iio_txn_req_of_cpu.cmpd.part7,Zero value
unc_iio_txn_req_of_cpu.mem_read.part0,Zero value
unc_iio_txn_req_of_cpu.mem_read.part1,Zero value
unc_iio_txn_req_of_cpu.mem_read.part2,Zero value
unc_iio_txn_req_of_cpu.mem_read.part3,Zero value
unc_iio_txn_req_of_cpu.mem_read.part4,Zero value
unc_iio_txn_req_of_cpu.mem_read.part5,Zero value
unc_iio_txn_req_of_cpu.mem_read.part6,Zero value
unc_iio_txn_req_of_cpu.mem_read.part7,Zero value
unc_iio_txn_req_of_cpu.mem_write.part1,Zero value
unc_iio_txn_req_of_cpu.mem_write.part2,Zero value
unc_iio_txn_req_of_cpu.mem_write.part3,Zero value
unc_iio_txn_req_of_cpu.mem_write.part4,Zero value
unc_iio_txn_req_of_cpu.mem_write.part5,Zero value
unc_iio_txn_req_of_cpu.mem_write.part6,Zero value
unc_iio_txn_req_of_cpu.mem_write.part7,Zero value
unc_iio_txn_req_of_cpu.peer_write.part0,Zero value
unc_iio_txn_req_of_cpu.peer_write.part1,Zero value
unc_iio_txn_req_of_cpu.peer_write.part2,Zero value
unc_iio_txn_req_of_cpu.peer_write.part3,Zero value
unc_iio_txn_req_of_cpu.peer_write.part4,Zero value
unc_iio_txn_req_of_cpu.peer_write.part5,Zero value
unc_iio_txn_req_of_cpu.peer_write.part6,Zero value
unc_iio_txn_req_of_cpu.peer_write.part7,Zero value
unc_iio_bandwidth_in.part1_freerun,Zero value
unc_iio_bandwidth_in.part2_freerun,Zero value
unc_iio_bandwidth_in.part3_freerun,Zero value
unc_iio_bandwidth_in.part4_freerun,Zero value
unc_iio_bandwidth_in.part5_freerun,Zero value
unc_iio_bandwidth_in.part6_freerun,Zero value
unc_iio_bandwidth_in.part7_freerun,Zero value
unc_iio_bandwidth_out.part1_freerun,Zero value
unc_iio_bandwidth_out.part2_freerun,Zero value
unc_iio_bandwidth_out.part3_freerun,Zero value
unc_iio_bandwidth_out.part4_freerun,Zero value
unc_iio_bandwidth_out.part5_freerun,Zero value
unc_iio_bandwidth_out.part6_freerun,Zero value
unc_iio_bandwidth_out.part7_freerun,Zero value
unc_m2p_egress_ordering.iv_snoopgo_dn,Zero value
unc_m2p_iio_credits_acquired.drs_0,Zero value
unc_m2p_iio_credits_acquired.drs_1,Zero value
unc_m2p_iio_credits_acquired.ncb_1,Zero value
unc_m2p_iio_credits_acquired.ncs_1,Zero value
unc_m2p_iio_credits_reject.drs,Zero value
unc_m2p_iio_credits_reject.ncb,Zero value
unc_m2p_iio_credits_reject.ncs,Zero value
unc_m2p_iio_credits_used.drs_0,Zero value
unc_m2p_iio_credits_used.drs_1,Zero value
unc_m2p_iio_credits_used.ncb_1,Zero value
unc_m2p_iio_credits_used.ncs_1,Zero value
unc_m2p_local_ded_p2p_crd_taken_0.m2iosf0_ncb,Zero value
unc_m2p_local_ded_p2p_crd_taken_0.m2iosf0_ncs,Zero value
unc_m2p_local_ded_p2p_crd_taken_0.m2iosf1_ncb,Zero value
unc_m2p_local_ded_p2p_crd_taken_0.m2iosf1_ncs,Zero value
unc_m2p_local_ded_p2p_crd_taken_0.m2iosf2_ncb,Zero value
unc_m2p_local_ded_p2p_crd_taken_0.m2iosf2_ncs,Zero value
unc_m2p_local_ded_p2p_crd_taken_0.m2iosf3_ncb,Zero value
unc_m2p_local_ded_p2p_crd_taken_0.m2iosf3_ncs,Zero value
unc_m2p_local_ded_p2p_crd_taken_1.m2iosf4_ncb,Zero value
unc_m2p_local_ded_p2p_crd_taken_1.m2iosf4_ncs,Zero value
unc_m2p_local_ded_p2p_crd_taken_1.m2iosf5_ncb,Zero value
unc_m2p_local_ded_p2p_crd_taken_1.m2iosf5_ncs,Zero value
unc_m2p_local_p2p_ded_returned_0.ms2iosf0_ncb,Zero value
unc_m2p_local_p2p_ded_returned_0.ms2iosf0_ncs,Zero value
unc_m2p_local_p2p_ded_returned_0.ms2iosf1_ncb,Zero value
unc_m2p_local_p2p_ded_returned_0.ms2iosf1_ncs,Zero value
unc_m2p_local_p2p_ded_returned_0.ms2iosf2_ncb,Zero value
unc_m2p_local_p2p_ded_returned_0.ms2iosf2_ncs,Zero value
unc_m2p_local_p2p_ded_returned_0.ms2iosf3_ncb,Zero value
unc_m2p_local_p2p_ded_returned_0.ms2iosf3_ncs,Zero value
unc_m2p_local_p2p_ded_returned_1.ms2iosf4_ncb,Zero value
unc_m2p_local_p2p_ded_returned_1.ms2iosf4_ncs,Zero value
unc_m2p_local_p2p_ded_returned_1.ms2iosf5_ncb,Zero value
unc_m2p_local_p2p_ded_returned_1.ms2iosf5_ncs,Zero value
unc_m2p_local_p2p_shar_returned.agent_0,Zero value
unc_m2p_local_p2p_shar_returned.agent_1,Zero value
unc_m2p_local_p2p_shar_returned.agent_2,Zero value
unc_m2p_local_shar_p2p_crd_returned.agent_0,Zero value
unc_m2p_local_shar_p2p_crd_returned.agent_1,Zero value
unc_m2p_local_shar_p2p_crd_returned.agent_2,Zero value
unc_m2p_local_shar_p2p_crd_returned.agent_3,Zero value
unc_m2p_local_shar_p2p_crd_returned.agent_4,Zero value
unc_m2p_local_shar_p2p_crd_returned.agent_5,Zero value
unc_m2p_local_shar_p2p_crd_taken_0.m2iosf0_ncb,Zero value
unc_m2p_local_shar_p2p_crd_taken_0.m2iosf0_ncs,Zero value
unc_m2p_local_shar_p2p_crd_taken_0.m2iosf1_ncb,Zero value
unc_m2p_local_shar_p2p_crd_taken_0.m2iosf1_ncs,Zero value
unc_m2p_local_shar_p2p_crd_taken_0.m2iosf2_ncb,Zero value
unc_m2p_local_shar_p2p_crd_taken_0.m2iosf2_ncs,Zero value
unc_m2p_local_shar_p2p_crd_taken_0.m2iosf3_ncb,Zero value
unc_m2p_local_shar_p2p_crd_taken_0.m2iosf3_ncs,Zero value
unc_m2p_local_shar_p2p_crd_taken_1.m2iosf4_ncb,Zero value
unc_m2p_local_shar_p2p_crd_taken_1.m2iosf4_ncs,Zero value
unc_m2p_local_shar_p2p_crd_taken_1.m2iosf5_ncb,Zero value
unc_m2p_local_shar_p2p_crd_taken_1.m2iosf5_ncs,Zero value
unc_m2p_local_shar_p2p_crd_wait_0.m2iosf0_ncb,Zero value
unc_m2p_local_shar_p2p_crd_wait_0.m2iosf0_ncs,Zero value
unc_m2p_local_shar_p2p_crd_wait_0.m2iosf1_ncb,Zero value
unc_m2p_local_shar_p2p_crd_wait_0.m2iosf1_ncs,Zero value
unc_m2p_local_shar_p2p_crd_wait_0.m2iosf2_ncb,Zero value
unc_m2p_local_shar_p2p_crd_wait_0.m2iosf2_ncs,Zero value
unc_m2p_local_shar_p2p_crd_wait_0.m2iosf3_ncb,Zero value
unc_m2p_local_shar_p2p_crd_wait_0.m2iosf3_ncs,Zero value
unc_m2p_local_shar_p2p_crd_wait_1.m2iosf4_ncb,Zero value
unc_m2p_local_shar_p2p_crd_wait_1.m2iosf4_ncs,Zero value
unc_m2p_local_shar_p2p_crd_wait_1.m2iosf5_ncb,Zero value
unc_m2p_local_shar_p2p_crd_wait_1.m2iosf5_ncs,Zero value
unc_m2p_p2p_crd_occupancy.all,Zero value
unc_m2p_p2p_crd_occupancy.local_ncb,Zero value
unc_m2p_p2p_crd_occupancy.local_ncs,Zero value
unc_m2p_p2p_crd_occupancy.remote_ncb,Zero value
unc_m2p_p2p_crd_occupancy.remote_ncs,Zero value
unc_m2p_p2p_ded_received.all,Zero value
unc_m2p_p2p_ded_received.local_ncb,Zero value
unc_m2p_p2p_ded_received.local_ncs,Zero value
unc_m2p_p2p_ded_received.remote_ncb,Zero value
unc_m2p_p2p_ded_received.remote_ncs,Zero value
unc_m2p_p2p_shar_received.all,Zero value
unc_m2p_p2p_shar_received.local_ncb,Zero value
unc_m2p_p2p_shar_received.local_ncs,Zero value
unc_m2p_p2p_shar_received.remote_ncb,Zero value
unc_m2p_p2p_shar_received.remote_ncs,Zero value
unc_m2p_remote_ded_p2p_crd_taken_0.upi0_drs,Zero value
unc_m2p_remote_ded_p2p_crd_taken_0.upi0_ncb,Zero value
unc_m2p_remote_ded_p2p_crd_taken_0.upi0_ncs,Zero value
unc_m2p_remote_ded_p2p_crd_taken_0.upi1_drs,Zero value
unc_m2p_remote_ded_p2p_crd_taken_0.upi1_ncb,Zero value
unc_m2p_remote_ded_p2p_crd_taken_0.upi1_ncs,Zero value
unc_m2p_remote_ded_p2p_crd_taken_1.upi2_drs,Zero value
unc_m2p_remote_ded_p2p_crd_taken_1.upi2_ncb,Zero value
unc_m2p_remote_ded_p2p_crd_taken_1.upi2_ncs,Zero value
unc_m2p_remote_p2p_ded_returned.upi0_ncb,Zero value
unc_m2p_remote_p2p_ded_returned.upi0_ncs,Zero value
unc_m2p_remote_p2p_ded_returned.upi1_ncb,Zero value
unc_m2p_remote_p2p_ded_returned.upi1_ncs,Zero value
unc_m2p_remote_p2p_ded_returned.upi2_ncb,Zero value
unc_m2p_remote_p2p_ded_returned.upi2_ncs,Zero value
unc_m2p_remote_p2p_shar_returned.agent_0,Zero value
unc_m2p_remote_p2p_shar_returned.agent_1,Zero value
unc_m2p_remote_p2p_shar_returned.agent_2,Zero value
unc_m2p_remote_shar_p2p_crd_returned.agent_0,Zero value
unc_m2p_remote_shar_p2p_crd_returned.agent_1,Zero value
unc_m2p_remote_shar_p2p_crd_returned.agent_2,Zero value
unc_m2p_remote_shar_p2p_crd_taken_0.upi0_drs,Zero value
unc_m2p_remote_shar_p2p_crd_taken_0.upi0_ncb,Zero value
unc_m2p_remote_shar_p2p_crd_taken_0.upi0_ncs,Zero value
unc_m2p_remote_shar_p2p_crd_taken_0.upi1_drs,Zero value
unc_m2p_remote_shar_p2p_crd_taken_0.upi1_ncb,Zero value
unc_m2p_remote_shar_p2p_crd_taken_0.upi1_ncs,Zero value
unc_m2p_remote_shar_p2p_crd_taken_1.upi2_drs,Zero value
unc_m2p_remote_shar_p2p_crd_taken_1.upi2_ncb,Zero value
unc_m2p_remote_shar_p2p_crd_taken_1.upi2_ncs,Zero value
unc_m2p_remote_shar_p2p_crd_wait_0.upi0_drs,Zero value
unc_m2p_remote_shar_p2p_crd_wait_0.upi0_ncb,Zero value
unc_m2p_remote_shar_p2p_crd_wait_0.upi0_ncs,Zero value
unc_m2p_remote_shar_p2p_crd_wait_0.upi1_drs,Zero value
unc_m2p_remote_shar_p2p_crd_wait_0.upi1_ncb,Zero value
unc_m2p_remote_shar_p2p_crd_wait_0.upi1_ncs,Zero value
unc_m2p_remote_shar_p2p_crd_wait_1.upi2_drs,Zero value
unc_m2p_remote_shar_p2p_crd_wait_1.upi2_ncb,Zero value
unc_m2p_remote_shar_p2p_crd_wait_1.upi2_ncs,Zero value
unc_m2p_rxc_cycles_ne.cha_idi,Zero value
unc_m2p_rxc_cycles_ne.iio_ncb,Zero value
unc_m2p_rxc_cycles_ne.iio_ncs,Zero value
unc_m2p_rxc_cycles_ne.upi_ncb,Zero value
unc_m2p_rxc_cycles_ne.upi_ncs,Zero value
unc_m2p_rxc_inserts.cha_idi,Zero value
unc_m2p_rxc_inserts.iio_ncb,Zero value
unc_m2p_rxc_inserts.iio_ncs,Zero value
unc_m2p_rxc_inserts.upi_ncb,Zero value
unc_m2p_rxc_inserts.upi_ncs,Zero value
unc_m2p_txc_credits.pmm,Zero value
unc_m_cas_count.pch0,Zero value
unc_m_cas_count.pch1,Zero value
unc_m_cas_count.rd_reg,Zero value
unc_m_cas_count.rd_underfill,Zero value
unc_m_cas_count.wr_nonpre,Zero value
unc_m_cas_issued_req_len.pch0,Zero value
unc_m_cas_issued_req_len.pch1,Zero value
unc_m_cas_issued_req_len.rd_32b,Zero value
unc_m_cas_issued_req_len.rd_ufill_32b,Zero value
unc_m_cas_issued_req_len.wr_32b,Zero value
unc_m_pcls.rd,Zero value
unc_m_pcls.total,Zero value
unc_m_pcls.wr,Zero value
unc_m_pmm_rpq_inserts,Zero value
unc_m_pmm_rpq_occupancy.all_sch0,Zero value
unc_m_pmm_rpq_occupancy.all_sch1,Zero value
unc_m_pmm_rpq_occupancy.gnt_wait_sch0,Zero value
unc_m_pmm_rpq_occupancy.gnt_wait_sch1,Zero value
unc_m_pmm_rpq_occupancy.no_gnt_sch0,Zero value
unc_m_pmm_rpq_occupancy.no_gnt_sch1,Zero value
unc_m_pmm_wpq_cycles_ne,Zero value
unc_m_pmm_wpq_inserts,Zero value
unc_m_pmm_wpq_occupancy.all,Zero value
unc_m_pmm_wpq_occupancy.all_sch0,Zero value
unc_m_pmm_wpq_occupancy.all_sch1,Zero value
unc_m_pmm_wpq_occupancy.cas,Zero value
unc_m_pmm_wpq_occupancy.pwr,Zero value
unc_m_power_channel_ppd,Zero value
unc_m_power_cke_cycles.low_0,Zero value
unc_m_power_cke_cycles.low_1,Zero value
unc_m_power_cke_cycles.low_2,Zero value
unc_m_power_crit_throttle_cycles.slot0,Zero value
unc_m_power_crit_throttle_cycles.slot1,Zero value
unc_m_power_self_refresh,Zero value
unc_m_pre_count.pgt,Zero value
unc_m_pre_count.pgt_pch0,Zero value
unc_m_pre_count.pgt_pch1,Zero value
unc_m_pre_count.ufill,Zero value
unc_m_pre_count.ufill_pch0,Zero value
unc_m_pre_count.ufill_pch1,Zero value
unc_m_sb_accesses.fm_rd_cmps,Zero value
unc_m_sb_accesses.fm_wr_cmps,Zero value
